time,temp
19:44:40,25.50
19:44:40,25.40
19:44:40,25.40
19:44:54,25.40
19:44:54,25.30
19:44:54,25.20
19:45:07,25.20
19:45:07,25.20
19:45:21,25.30
19:45:21,25.20
19:45:21,25.20
19:45:35,25.30
19:45:35,25.30
19:45:35,25.30
19:45:35,25.50
19:45:49,25.50
19:45:49,25.70
19:45:49,25.90
19:46:03,25.90
19:46:03,25.90
19:46:03,25.90
19:46:03,25.80
19:46:17,25.80
19:46:17,25.70
19:46:17,25.60
19:46:31,25.40
19:46:31,25.30
19:46:31,25.20
19:46:45,25.20
19:46:45,25.40
19:46:45,25.40
19:46:59,25.50
19:46:59,25.50
19:46:59,25.50
19:47:13,25.50
19:47:13,25.50
19:47:28,25.60
19:47:28,25.70
19:47:28,25.90
19:47:28,25.80
19:47:42,25.80
19:47:42,25.70
19:47:56,25.50
19:47:56,25.50
19:47:56,25.40
19:47:56,25.50
19:48:10,25.30
19:48:10,25.50
19:48:10,25.50
19:48:23,25.30
19:48:23,25.40
19:48:23,25.50
19:48:23,25.60
19:48:38,25.40
19:48:38,25.20
19:48:38,25.10
19:48:51,25.00
19:48:51,25.00
19:48:51,24.90
19:49:06,24.80
19:49:06,24.70
19:49:06,24.70
19:49:06,24.90
19:49:21,25.00
19:49:21,25.10
19:49:21,25.20
19:49:35,25.40
19:49:50,25.50
19:50:04,25.40
19:50:04,25.30
19:50:04,25.30
19:50:17,25.10
19:50:17,25.20
19:50:31,25.30
19:50:31,25.40
19:50:46,25.60
19:50:46,25.70
19:51:00,25.70
19:51:15,25.70
19:51:15,25.60
19:51:15,25.40
19:51:30,25.50
19:51:30,25.50
19:51:30,25.40
19:51:44,25.60
19:51:44,25.50
19:51:44,25.70
19:51:58,25.60
19:51:58,25.60
19:52:13,25.70
19:52:13,25.80
19:52:13,25.80
19:52:28,25.80
19:52:28,25.80
19:52:28,25.80
19:52:41,25.70
19:52:41,25.60
19:52:56,25.70
19:53:09,25.90
19:53:09,26.00
19:53:23,26.10
19:53:23,26.00
19:53:23,26.00
19:53:38,26.20
19:53:38,26.40
19:53:38,26.30
19:53:38,26.10
19:53:52,26.00
19:53:52,25.80
19:53:52,26.00
19:54:06,25.80
19:54:06,25.90
19:54:06,26.00
19:54:21,25.90
19:54:34,25.80
19:54:34,25.80
19:54:47,25.70
19:54:47,25.70
19:54:47,25.60
19:55:02,25.70
19:55:02,25.60
19:55:02,25.70
19:55:02,25.80
19:55:16,26.00
19:55:31,26.10
19:55:31,26.10
19:55:31,26.00
19:55:44,25.90
